Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
13.07.2022;33.630,00;35.000,00;35.100,00;33.630,00;53,80K;-4,73%
12.07.2022;35.300,00;35.270,00;35.700,00;34.640,00;157,86K;0,89%
11.07.2022;34.990,00;35.000,00;35.500,00;34.600,00;127,83K;-1,41%
08.07.2022;35.490,00;35.500,00;35.680,00;34.610,00;41,24K;0,60%
07.07.2022;35.280,00;35.110,00;35.330,00;34.510,00;84,95K;0,80%
06.07.2022;35.000,00;35.000,00;35.710,00;34.500,00;401,93K;0,00%
05.07.2022;35.000,00;34.300,00;35.330,00;34.000,00;503,84K;2,64%
01.07.2022;34.100,00;34.650,00;34.650,00;33.740,00;742,29K;1,67%
30.06.2022;33.540,00;35.690,00;35.690,00;33.540,00;679,07K;-4,31%
29.06.2022;35.050,00;36.400,00;36.400,00;34.990,00;934,79K;-3,71%
28.06.2022;36.400,00;37.000,00;37.480,00;36.320,00;192,87K;-1,62%
24.06.2022;37.000,00;37.400,00;37.690,00;37.000,00;358,51K;0,00%
23.06.2022;37.000,00;37.700,00;37.940,00;36.900,00;189,28K;-2,12%
22.06.2022;37.800,00;39.500,00;39.500,00;37.800,00;179,82K;-1,82%
21.06.2022;38.500,00;39.000,00;39.000,00;36.780,00;97,57K;-2,78%
17.06.2022;39.600,00;40.000,00;40.900,00;39.600,00;1,06M;-2,22%
16.06.2022;40.500,00;40.890,00;41.130,00;40.080,00;99,77K;-1,03%
15.06.2022;40.920,00;41.900,00;42.400,00;40.920,00;146,85K;-2,34%
14.06.2022;41.900,00;41.250,00;41.900,00;40.000,00;144,38K;4,23%
13.06.2022;40.200,00;41.800,00;43.170,00;40.200,00;102,91K;-7,59%
10.06.2022;43.500,00;42.430,00;43.500,00;42.310,00;193,30K;1,99%
09.06.2022;42.650,00;42.200,00;42.730,00;42.190,00;110,67K;0,88%
08.06.2022;42.280,00;42.790,00;42.790,00;41.910,00;140,68K;-1,21%
07.06.2022;42.800,00;44.000,00;44.000,00;42.800,00;126,82K;-2,73%
06.06.2022;44.000,00;43.480,00;44.000,00;43.200,00;170,32K;2,11%
03.06.2022;43.090,00;44.000,00;44.000,00;43.090,00;63,44K;-1,69%
02.06.2022;43.830,00;44.360,00;44.400,00;43.640,00;113,91K;0,67%
01.06.2022;43.540,00;45.290,00;45.600,00;43.540,00;312,72K;-3,93%
31.05.2022;45.320,00;43.950,00;45.700,00;43.950,00;3,87M;3,12%
27.05.2022;43.950,00;41.110,00;44.000,00;41.110,00;337,87K;4,67%
26.05.2022;41.990,00;41.440,00;42.420,00;41.440,00;224,72K;1,94%
25.05.2022;41.190,00;40.970,00;42.190,00;40.970,00;237,53K;0,66%
24.05.2022;40.920,00;39.470,00;40.920,00;39.140,00;277,27K;3,81%
23.05.2022;39.420,00;39.190,00;39.420,00;38.700,00;264,74K;2,39%
20.05.2022;38.500,00;36.290,00;38.500,00;36.000,00;604,12K;10,00%
