Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
20.10.2021;7.185,00;7.295,00;7.300,00;7.185,00;70,63K;-1,58%
19.10.2021;7.300,00;7.305,00;7.305,00;7.300,00;27,96K;-0,07%
15.10.2021;7.305,00;7.450,00;7.450,00;7.305,00;12,91K;0,07%
14.10.2021;7.300,00;7.385,00;7.390,00;7.300,00;57,60K;-1,22%
13.10.2021;7.390,00;7.400,00;7.400,00;7.390,00;9,26K;-1,47%
11.10.2021;7.500,00;7.500,00;7.600,00;7.500,00;107,83K;0,00%
08.10.2021;7.500,00;7.470,00;7.500,00;7.470,00;37,63K;0,67%
07.10.2021;7.450,00;7.300,00;7.500,00;7.300,00;78,02K;2,05%
06.10.2021;7.300,00;7.155,00;7.300,00;7.155,00;33,37K;2,82%
05.10.2021;7.100,00;7.400,00;7.400,00;7.100,00;171,46K;-3,99%
04.10.2021;7.395,00;7.250,00;7.395,00;7.250,00;5,98K;1,30%
01.10.2021;7.300,00;7.300,00;7.300,00;7.300,00;5,47K;0,00%
30.09.2021;7.300,00;7.380,00;7.380,00;7.300,00;12,92K;0,00%
29.09.2021;7.300,00;7.290,00;7.300,00;7.290,00;20,86K;2,03%
28.09.2021;7.155,00;7.300,00;7.300,00;7.155,00;29,78K;0,21%
27.09.2021;7.140,00;7.250,00;7.250,00;7.140,00;11,38K;-2,19%
23.09.2021;7.300,00;7.300,00;7.300,00;7.300,00;3,26K;0,69%
22.09.2021;7.250,00;7.250,00;7.250,00;7.250,00;7,71K;0,00%
21.09.2021;7.250,00;7.250,00;7.250,00;7.250,00;8,74K;0,00%
20.09.2021;7.250,00;7.450,00;7.450,00;7.250,00;18,14K;-3,07%
17.09.2021;7.480,00;7.270,00;7.480,00;7.270,00;288,03K;2,89%
16.09.2021;7.270,00;7.165,00;7.300,00;7.160,00;106,25K;1,54%
15.09.2021;7.160,00;7.155,00;7.160,00;7.155,00;6,27K;2,29%
13.09.2021;7.000,00;6.970,00;7.000,00;6.970,00;9,53K;-2,44%
10.09.2021;7.175,00;7.175,00;7.175,00;7.175,00;6,65K;3,61%
09.09.2021;6.925,00;7.000,00;7.000,00;6.925,00;87,31K;-1,07%
08.09.2021;7.000,00;7.070,00;7.070,00;7.000,00;22,37K;-1,89%
07.09.2021;7.135,00;7.010,00;7.135,00;7.010,00;3,81K;-0,56%
03.09.2021;7.175,00;7.000,00;7.175,00;7.000,00;5,88K;1,06%
02.09.2021;7.100,00;7.000,00;7.100,00;7.000,00;25,01K;1,43%
01.09.2021;7.000,00;7.025,00;7.185,00;7.000,00;41,85K;-0,36%
31.08.2021;7.025,00;7.025,00;7.025,00;7.025,00;7,40K;-3,10%
30.08.2021;7.250,00;7.250,00;7.250,00;7.250,00;4,45K;1,68%
27.08.2021;7.130,00;7.045,00;7.130,00;7.045,00;32,61K;1,21%
26.08.2021;7.045,00;7.045,00;7.085,00;7.000,00;71,23K;-3,23%
25.08.2021;7.280,00;7.300,00;7.300,00;7.280,00;13,10K;-1,75%
24.08.2021;7.410,00;7.410,00;7.410,00;7.410,00;1,45K;1,51%
23.08.2021;7.300,00;7.020,00;7.380,00;7.020,00;11,65K;-1,35%
20.08.2021;7.400,00;7.480,00;7.485,00;7.400,00;11,78K;-1,33%
19.08.2021;7.500,00;7.000,00;7.500,00;6.990,00;43,32K;5,78%
18.08.2021;7.090,00;7.120,00;7.120,00;6.900,00;56,13K;2,75%
17.08.2021;6.900,00;6.900,00;7.130,00;6.900,00;28,86K;0,00%
13.08.2021;6.900,00;6.680,00;6.900,00;6.680,00;102,86K;1,77%
12.08.2021;6.780,00;6.780,00;6.780,00;6.780,00;2,37K;-0,29%
11.08.2021;6.800,00;6.800,00;6.800,00;6.800,00;2,09K;0,74%
10.08.2021;6.750,00;6.750,00;6.750,00;6.750,00;1,74K;1,20%
06.08.2021;6.670,00;6.670,00;6.670,00;6.670,00;2,56K;1,83%
05.08.2021;6.550,00;6.690,00;6.690,00;6.550,00;4,77K;-3,18%
04.08.2021;6.765,00;6.770,00;6.770,00;6.765,00;30,24K;0,97%
03.08.2021;6.700,00;6.700,00;6.700,00;6.700,00;4,78K;0,00%
02.08.2021;6.700,00;6.705,00;6.715,00;6.700,00;48,47K;-0,07%
30.07.2021;6.705,00;6.710,00;6.710,00;6.700,00;15,02K;-0,07%
29.07.2021;6.710,00;6.710,00;6.710,00;6.710,00;4,10K;-0,30%
28.07.2021;6.730,00;6.730,00;6.730,00;6.730,00;6,36K;-1,03%
27.07.2021;6.800,00;6.850,00;6.850,00;6.800,00;4,95K;0,00%
26.07.2021;6.800,00;6.725,00;6.800,00;6.725,00;6,50K;1,42%
21.07.2021;6.705,00;6.850,00;6.850,00;6.700,00;10,45K;-0,37%
19.07.2021;6.730,00;6.750,00;6.750,00;6.730,00;16,36K;-2,18%
16.07.2021;6.880,00;6.880,00;6.880,00;6.880,00;2,00K;2,23%
12.07.2021;6.730,00;6.950,00;6.950,00;6.730,00;6,25K;-2,89%
09.07.2021;6.930,00;6.730,00;6.930,00;6.725,00;11,56K;3,05%
08.07.2021;6.725,00;6.850,00;6.850,00;6.725,00;18,29K;-1,82%
07.07.2021;6.850,00;6.750,00;6.850,00;6.750,00;18,02K;1,48%
06.07.2021;6.750,00;6.800,00;6.800,00;6.700,00;35,52K;-1,03%
02.07.2021;6.820,00;6.750,00;6.820,00;6.750,00;21,78K;-2,43%
01.07.2021;6.990,00;6.985,00;6.990,00;6.985,00;9,35K;3,48%
